iter,timestamp_iso,elapsed_sec,image_path,annotated_path,door_state,door_confidence,handle_present,material_visible,need_open_door_result,need_open_door_reason,material_after_open_result,material_after_open_reason,goal_status,goal_reason_code,goal_message,next_action_name,next_action_args,full_action_list_json,skip_log_json,detected_json,raw_len
66,2025-09-05T15:51:29,4.387,/tmp/vlm_frame_1757055086237.png,/tmp/vlm_frame_1757055086237_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,209,272,471]],""material"":[[322,331,335,344]]}",946
67,2025-09-05T15:51:34,4.417,/tmp/vlm_frame_1757055090743.png,/tmp/vlm_frame_1757055090743_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,215,272,472]],""material"":[[322,331,335,344]]}",949
68,2025-09-05T15:51:38,4.483,/tmp/vlm_frame_1757055095240.png,/tmp/vlm_frame_1757055095240_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,208,272,472]],""material"":[[322,331,335,344]]}",946
69,2025-09-05T15:51:43,4.376,/tmp/vlm_frame_1757055099736.png,/tmp/vlm_frame_1757055099736_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,205,272,472]],""material"":[[322,331,335,344]]}",946
70,2025-09-05T15:51:47,4.455,/tmp/vlm_frame_1757055104219.png,/tmp/vlm_frame_1757055104219_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,205,272,472]],""material"":[[322,331,335,344]]}",946
71,2025-09-05T15:51:52,4.335,/tmp/vlm_frame_1757055108702.png,/tmp/vlm_frame_1757055108702_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,212,272,472]],""material"":[[323,331,335,344]]}",946
72,2025-09-05T15:51:56,4.435,/tmp/vlm_frame_1757055113199.png,/tmp/vlm_frame_1757055113199_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,212,272,472]],""material"":[[322,331,335,344]]}",946
73,2025-09-05T15:52:01,4.347,/tmp/vlm_frame_1757055117688.png,/tmp/vlm_frame_1757055117688_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,214,271,472]],""material"":[[322,331,335,344]]}",946
74,2025-09-05T15:52:05,4.301,/tmp/vlm_frame_1757055122174.png,/tmp/vlm_frame_1757055122174_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,202,272,472]],""material"":[[322,331,335,344]]}",946
75,2025-09-05T15:52:10,4.407,/tmp/vlm_frame_1757055126655.png,/tmp/vlm_frame_1757055126655_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,207,272,472]],""material"":[[322,331,335,344]]}",949
76,2025-09-05T15:52:14,4.354,/tmp/vlm_frame_1757055131139.png,/tmp/vlm_frame_1757055131139_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,209,272,472]],""material"":[[322,331,335,344]]}",946
77,2025-09-05T15:52:19,4.431,/tmp/vlm_frame_1757055135630.png,/tmp/vlm_frame_1757055135630_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,203,272,472]],""material"":[[322,331,335,344]]}",946
78,2025-09-05T15:52:23,4.605,/tmp/vlm_frame_1757055140132.png,/tmp/vlm_frame_1757055140132_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,217,272,472]],""material"":[[322,331,335,344]]}",946
79,2025-09-05T15:52:28,4.224,/tmp/vlm_frame_1757055144655.png,/tmp/vlm_frame_1757055144655_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[113,217,272,472]],""material"":[[322,331,335,344]]}",946
80,2025-09-05T15:52:32,4.386,/tmp/vlm_frame_1757055149149.png,/tmp/vlm_frame_1757055149149_det.png,closed,0.9,True,uncertain,True,door_state=closed,,,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[112,221,272,471]],""material"":[[322,331,335,344]]}",946
