iter,timestamp_iso,elapsed_sec,image_path,annotated_path,door_state,door_confidence,handle_present,material_visible,need_open_door_result,need_open_door_reason,material_after_open_result,material_after_open_reason,goal_status,goal_reason_code,goal_message,next_action_name,next_action_args,full_action_list_json,skip_log_json,detected_json,raw_len
49,2025-09-05T13:39:57,5.494,/tmp/vlm_frame_1757047192379.png,/tmp/vlm_frame_1757047192379_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
50,2025-09-05T13:40:02,5.461,/tmp/vlm_frame_1757047197894.png,/tmp/vlm_frame_1757047197894_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,166,289,456]],""material"":[[335,304,347,317]]}",1386
51,2025-09-05T13:40:08,5.491,/tmp/vlm_frame_1757047203431.png,/tmp/vlm_frame_1757047203431_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,165,289,456]],""material"":[[335,304,347,316]]}",1386
52,2025-09-05T13:40:13,5.482,/tmp/vlm_frame_1757047208969.png,/tmp/vlm_frame_1757047208969_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,167,289,455]],""material"":[[335,304,347,316]]}",1386
53,2025-09-05T13:40:19,5.465,/tmp/vlm_frame_1757047214507.png,/tmp/vlm_frame_1757047214507_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,167,289,456]],""material"":[[335,304,346,316]]}",1386
54,2025-09-05T13:40:24,5.497,/tmp/vlm_frame_1757047220057.png,/tmp/vlm_frame_1757047220057_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
55,2025-09-05T13:40:30,5.519,/tmp/vlm_frame_1757047225593.png,/tmp/vlm_frame_1757047225593_det.png,open,0.9,False,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,167,289,456]],""material"":[[335,304,347,317]]}",1387
56,2025-09-05T13:40:36,5.528,/tmp/vlm_frame_1757047231163.png,/tmp/vlm_frame_1757047231163_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
57,2025-09-05T13:40:41,5.484,/tmp/vlm_frame_1757047236711.png,/tmp/vlm_frame_1757047236711_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
58,2025-09-05T13:40:46,4.543,/tmp/vlm_frame_1757047242234.png,/tmp/vlm_frame_1757047242234_det.png,closed,0.9,True,uncertain,True,door_state=closed,uncertain,material to be checked after opening,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[150,166,289,456]],""material"":[[335,304,346,316]]}",1088
59,2025-09-05T13:40:51,5.425,/tmp/vlm_frame_1757047246760.png,/tmp/vlm_frame_1757047246760_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,166,289,456]],""material"":[[335,304,347,316]]}",1386
60,2025-09-05T13:40:57,5.58,/tmp/vlm_frame_1757047252286.png,/tmp/vlm_frame_1757047252286_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,166,289,456]],""material"":[[335,304,347,317]]}",1386
61,2025-09-05T13:41:02,5.421,/tmp/vlm_frame_1757047258814.png,/tmp/vlm_frame_1757047258814_det.png,closed,0.9,True,uncertain,True,door_state=closed,uncertain,material to be checked after opening,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,317]]}",1088
62,2025-09-05T13:41:08,5.382,/tmp/vlm_frame_1757047263334.png,/tmp/vlm_frame_1757047263334_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
63,2025-09-05T13:41:13,5.483,/tmp/vlm_frame_1757047268874.png,/tmp/vlm_frame_1757047268874_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,166,289,455]],""material"":[[335,303,347,316]]}",1386
64,2025-09-05T13:41:19,5.501,/tmp/vlm_frame_1757047274403.png,/tmp/vlm_frame_1757047274403_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
65,2025-09-05T13:41:24,5.457,/tmp/vlm_frame_1757047279916.png,/tmp/vlm_frame_1757047279916_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
66,2025-09-05T13:41:30,5.439,/tmp/vlm_frame_1757047285421.png,/tmp/vlm_frame_1757047285421_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,166,289,455]],""material"":[[335,303,347,316]]}",1386
67,2025-09-05T13:41:35,5.482,/tmp/vlm_frame_1757047290950.png,/tmp/vlm_frame_1757047290950_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
68,2025-09-05T13:41:41,5.479,/tmp/vlm_frame_1757047296474.png,/tmp/vlm_frame_1757047296474_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
69,2025-09-05T13:41:46,5.503,/tmp/vlm_frame_1757047302010.png,/tmp/vlm_frame_1757047302010_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,317]]}",1386
70,2025-09-05T13:41:52,5.457,/tmp/vlm_frame_1757047307523.png,/tmp/vlm_frame_1757047307523_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,317]]}",1386
71,2025-09-05T13:41:57,5.476,/tmp/vlm_frame_1757047313072.png,/tmp/vlm_frame_1757047313072_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
72,2025-09-05T13:42:03,5.51,/tmp/vlm_frame_1757047318617.png,/tmp/vlm_frame_1757047318617_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
73,2025-09-05T13:42:09,5.492,/tmp/vlm_frame_1757047324167.png,/tmp/vlm_frame_1757047324167_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
74,2025-09-05T13:42:14,5.491,/tmp/vlm_frame_1757047329702.png,/tmp/vlm_frame_1757047329702_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
75,2025-09-05T13:42:20,5.505,/tmp/vlm_frame_1757047335243.png,/tmp/vlm_frame_1757047335243_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
76,2025-09-05T13:42:25,5.456,/tmp/vlm_frame_1757047340785.png,/tmp/vlm_frame_1757047340785_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
77,2025-09-05T13:42:31,5.482,/tmp/vlm_frame_1757047346304.png,/tmp/vlm_frame_1757047346304_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
78,2025-09-05T13:42:36,5.5,/tmp/vlm_frame_1757047351847.png,/tmp/vlm_frame_1757047351847_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,455]],""material"":[[335,304,347,316]]}",1386
79,2025-09-05T13:42:42,5.485,/tmp/vlm_frame_1757047357374.png,/tmp/vlm_frame_1757047357374_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,455]],""material"":[[335,304,347,316]]}",1386
80,2025-09-05T13:42:46,4.557,/tmp/vlm_frame_1757047362891.png,/tmp/vlm_frame_1757047362891_det.png,closed,0.9,True,uncertain,True,door_state=closed,uncertain,material to be checked after opening,in_progress,OK,execute open_door,open_door,"{""arm"":""right"",""object_label"":""door-handle""}","[{""name"":""open_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1088
81,2025-09-05T13:42:52,5.413,/tmp/vlm_frame_1757047367445.png,/tmp/vlm_frame_1757047367445_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[150,165,289,455]],""material"":[[335,303,347,316]]}",1386
82,2025-09-05T13:42:57,5.443,/tmp/vlm_frame_1757047372965.png,/tmp/vlm_frame_1757047372965_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,164,289,456]],""material"":[[335,304,347,316]]}",1386
83,2025-09-05T13:43:03,5.495,/tmp/vlm_frame_1757047378494.png,/tmp/vlm_frame_1757047378494_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
84,2025-09-05T13:43:08,5.451,/tmp/vlm_frame_1757047384007.png,/tmp/vlm_frame_1757047384007_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
85,2025-09-05T13:43:14,5.466,/tmp/vlm_frame_1757047389535.png,/tmp/vlm_frame_1757047389535_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
86,2025-09-05T13:43:19,5.518,/tmp/vlm_frame_1757047395089.png,/tmp/vlm_frame_1757047395089_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,166,289,456]],""material"":[[335,304,347,316]]}",1386
87,2025-09-05T13:43:25,5.372,/tmp/vlm_frame_1757047400614.png,/tmp/vlm_frame_1757047400614_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
88,2025-09-05T13:43:30,5.41,/tmp/vlm_frame_1757047406142.png,/tmp/vlm_frame_1757047406142_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
89,2025-09-05T13:43:36,5.467,/tmp/vlm_frame_1757047411654.png,/tmp/vlm_frame_1757047411654_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,455]],""material"":[[335,304,346,316]]}",1386
90,2025-09-05T13:43:41,5.476,/tmp/vlm_frame_1757047417188.png,/tmp/vlm_frame_1757047417188_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,455]],""material"":[[335,304,346,316]]}",1386
91,2025-09-05T13:43:47,5.486,/tmp/vlm_frame_1757047422708.png,/tmp/vlm_frame_1757047422708_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,347,316]]}",1386
92,2025-09-05T13:43:52,5.467,/tmp/vlm_frame_1757047428228.png,/tmp/vlm_frame_1757047428228_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
93,2025-09-05T13:43:58,5.499,/tmp/vlm_frame_1757047433787.png,/tmp/vlm_frame_1757047433787_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,165,289,456]],""material"":[[335,304,346,316]]}",1386
94,2025-09-05T13:44:04,5.599,/tmp/vlm_frame_1757047439334.png,/tmp/vlm_frame_1757047439334_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,166,289,456]],""material"":[[335,304,346,316]]}",1386
95,2025-09-05T13:44:09,5.569,/tmp/vlm_frame_1757047444873.png,/tmp/vlm_frame_1757047444873_det.png,open,0.9,True,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,166,289,455]],""material"":[[335,304,346,316]]}",1386
96,2025-09-05T13:44:15,5.494,/tmp/vlm_frame_1757047450439.png,/tmp/vlm_frame_1757047450439_det.png,open,0.9,False,True,False,already open,True,material detected,in_progress,OK,approach material,move_arm,"{""object_label"":""material"",""arm"":""right""}","[{""name"":""move_arm"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""grasp"",""args"":{""object_label"":""material"",""arm"":""right""}},{""name"":""close_door"",""args"":{""arm"":""right"",""object_label"":""door-handle""}},{""name"":""return_home"",""args"":{}}]",[],"{""door"":[[151,166,289,455]],""material"":[[335,304,346,316]]}",1387
